order_item_id,order_id,product_id,quantity,unit_price
2226,638,40,10,18.87
2227,638,82,2,13.92
2228,638,50,10,96.16
2229,639,40,3,18.67
2230,639,34,3,44.96
2231,639,43,6,63.09
2232,639,87,2,10.15
2233,640,50,8,90.41
2234,640,3,6,174.84
2235,640,60,4,18.25
2236,641,1,3,51.16
2237,641,68,9,62.91
2238,641,73,9,323.81
2239,641,82,8,12.78
2240,641,25,6,16.47
2241,641,30,7,30.27
2242,642,84,4,4.74
2243,643,40,8,20.67
2244,643,42,2,86.38
2245,643,10,9,13.51
2246,643,58,1,30.65
2247,643,60,6,17.78
2248,644,84,4,5.03
2249,644,53,7,57.06
2250,645,98,5,12.45
2251,645,85,2,8.33
2252,645,56,3,28.12
2253,645,60,8,14.75
2254,645,95,1,19.31
2255,646,58,4,36.21
2256,646,63,3,17.93
2257,647,38,8,29.19
2258,648,80,2,43.97
2259,648,98,6,11.56
2260,648,68,4,74.63
2261,649,65,3,23.73
2262,649,2,3,71.15
2263,649,33,8,25.24
2264,649,5,3,52.31
2265,649,6,2,118.36
2266,649,18,4,30.73
2267,650,95,9,23.38
2268,651,46,7,24.21
2269,652,99,10,27.52
2270,652,1,8,45.27
2271,652,43,6,63.07
2272,653,58,1,30.95
2273,653,18,10,35.04
2274,653,12,2,91.45
2275,653,95,7,21.41
2276,654,33,9,26.30
2277,654,98,2,14.75
2278,654,3,7,206.62
2279,654,5,10,46.76
2280,654,60,4,14.29
2281,655,46,1,18.26
2282,656,98,7,13.05
2283,656,93,1,51.89
2284,656,46,7,20.78
2285,657,56,6,23.50
2286,657,11,10,55.20
2287,658,40,7,21.98
2288,658,84,5,5.45
2289,658,5,4,54.08
2290,659,34,3,36.29
2291,659,2,7,75.25
2292,659,68,2,81.65
2293,659,42,3,83.98
2294,659,46,7,19.91
2295,659,49,6,11.27
2296,660,69,8,26.16
2297,660,40,10,21.88
2298,660,13,10,60.22
2299,660,56,10,21.23
2300,660,58,3,40.66
2301,660,93,5,54.86
2302,661,32,5,29.71
2303,661,34,3,46.90
2304,661,70,1,92.71
2305,661,40,4,18.34
2306,661,11,5,58.53
2307,661,61,1,51.47
2308,662,36,5,14.07
2309,662,10,8,13.45
2310,662,46,7,23.47
2311,662,86,10,8.89
2312,662,87,8,10.65
2313,662,58,8,33.88
2314,663,40,6,20.81
2315,663,60,6,18.80
2316,663,94,7,22.59
2317,663,84,8,4.54
2318,664,98,2,13.41
2319,664,43,5,62.55
2320,664,60,3,14.53
2321,665,40,6,16.18
2322,665,73,10,336.91
2323,665,3,5,225.29
2324,666,98,7,13.72
2325,666,40,8,17.96
2326,666,11,4,57.65
2327,666,83,5,2.08
2328,666,60,6,14.58
2329,667,69,9,28.34
2330,667,6,4,114.42
2331,667,18,3,36.53
2332,667,86,2,8.95
2333,667,60,6,15.44
2334,667,29,4,53.93
2335,668,68,1,82.23
2336,668,13,2,44.90
2337,668,46,9,21.55
2338,668,49,3,11.80
2339,668,50,2,95.18
2340,668,86,9,6.81
2341,669,40,5,18.33
2342,669,24,3,154.84
2343,669,98,9,13.11
2344,669,12,5,114.93
2345,670,68,8,62.47
2346,670,69,3,27.65
2347,670,87,1,11.27
2348,671,34,10,40.49
2349,671,90,6,7.34
2350,671,48,4,61.00
2351,671,84,2,4.68
2352,671,86,1,7.31
2353,671,58,1,37.44
2354,672,98,1,14.06
2355,672,68,3,62.19
2356,672,8,3,41.30
2357,672,73,2,318.54
2358,672,42,6,90.70
2359,672,86,4,7.76
2360,673,47,4,13.48
2361,674,97,2,26.81
2362,674,72,3,36.78
2363,674,18,4,37.75
2364,674,83,7,2.17
2365,674,58,6,37.18
2366,675,77,8,38.10
2367,675,84,6,5.16
2368,675,23,6,49.65
2369,675,28,6,88.64
2370,675,61,4,49.74
2371,675,30,3,33.49
2372,676,72,4,40.50
2373,676,22,4,18.20
2374,677,40,4,21.15
2375,677,72,4,40.12
2376,677,87,7,8.91
2377,677,28,9,75.48
2378,677,61,1,42.94
2379,678,58,7,35.93
2380,678,43,2,66.11
2381,678,50,3,116.28
2382,678,95,4,23.86
2383,679,43,9,61.00
2384,679,2,9,71.23
2385,679,18,3,35.32
2386,679,5,8,55.75
2387,680,65,4,20.21
2388,680,98,5,12.65
2389,680,39,4,10.14
2390,680,83,4,2.83
2391,680,84,3,5.45
2392,680,58,3,31.75
2393,681,66,3,27.48
2394,681,100,6,24.10
2395,681,40,7,18.59
2396,681,82,10,11.24
2397,681,56,6,28.11
2398,681,89,1,5.41
2399,682,53,2,72.33
2400,682,36,2,16.29
2401,682,84,5,4.78
2402,682,95,8,20.91
2403,683,34,9,38.70
2404,683,53,2,75.48
2405,683,13,6,55.28
2406,684,2,7,71.17
2407,684,68,1,65.37
2408,685,34,2,39.35
2409,685,68,5,68.57
2410,685,84,1,5.17
2411,685,52,5,10.81
2412,685,86,3,8.03
2413,686,68,6,82.48
2414,686,42,5,91.34
2415,686,10,2,11.89
2416,686,77,7,36.41
2417,686,47,4,13.43
2418,686,59,8,12.09
2419,687,2,3,69.91
2420,687,7,2,77.58
2421,687,85,8,7.76
2422,687,86,2,6.85
2423,687,54,2,47.67
2424,688,82,10,12.22
2425,688,59,9,11.39
2426,689,33,8,25.55
2427,689,68,4,81.90
2428,689,46,10,18.71
2429,689,58,3,41.28
2430,689,59,7,10.39
2431,690,64,7,31.67
2432,690,40,4,18.27
2433,690,50,10,122.25
2434,690,84,5,5.33
2435,690,58,10,32.44
2436,690,60,7,14.35
2437,691,40,10,20.52
2438,691,56,3,25.37
2439,691,4,3,21.23
2440,692,24,6,147.89
2441,693,84,7,4.71
2442,694,58,8,40.56
2443,694,100,1,22.64
2444,694,50,7,90.41
2445,695,40,8,17.94
2446,695,50,5,110.47
2447,695,83,2,2.76
2448,695,54,4,52.24
2449,695,58,6,34.50
2450,696,72,4,35.13
2451,696,89,1,5.90
2452,696,4,7,23.83
2453,696,46,10,24.81
2454,697,16,6,37.96
2455,697,98,7,11.86
2456,697,47,4,11.91
2457,697,63,6,17.38
2458,698,2,4,77.16
2459,698,42,4,94.28
2460,698,16,6,42.01
2461,698,51,9,22.85
2462,698,58,9,37.16
2463,699,68,5,83.72
2464,699,38,5,35.11
2465,699,40,5,20.65
2466,699,83,2,2.62
2467,699,62,5,43.49
2468,700,36,5,16.19
2469,700,18,8,31.07
2470,700,59,10,10.95
2471,700,61,7,50.50
2472,700,62,9,36.85
2473,701,34,8,36.27
2474,701,73,4,317.99
2475,701,86,9,9.07
2476,701,55,9,36.06
2477,701,26,5,14.66
2478,701,60,3,14.39
2479,702,98,10,15.50
2480,703,72,6,31.53
2481,703,17,9,157.66
2482,703,18,5,31.83
2483,703,53,7,68.81
2484,704,40,1,20.84
2485,704,18,1,30.74
2486,704,84,10,4.43
2487,705,8,1,37.89
2488,705,42,3,106.36
2489,705,77,6,40.02
2490,705,87,2,8.84
2491,706,80,6,43.95
2492,706,50,10,108.29
2493,707,65,9,23.91
2494,707,60,2,18.76
2495,707,30,10,33.62
2496,707,86,2,7.16
2497,708,58,7,38.01
2498,708,75,2,11.13
2499,708,30,9,25.65
2500,709,40,3,17.09
2501,709,42,4,82.30
2502,709,93,8,47.48
2503,709,86,5,7.34
2504,709,29,2,46.65
2505,710,40,10,20.15
2506,711,72,1,40.58
2507,711,43,6,54.51
2508,711,84,3,5.05
2509,711,55,5,35.26
2510,712,82,8,10.87
2511,712,85,5,7.32
2512,712,98,5,11.55
2513,712,23,1,50.72
2514,713,40,6,19.38
2515,713,33,3,32.61
2516,713,23,9,50.25
2517,714,98,3,15.18
2518,714,40,3,17.34
2519,714,46,3,21.71
2520,714,48,4,65.31
2521,714,90,1,6.34
2522,715,40,4,16.79
2523,715,60,4,18.44
2524,716,33,8,26.35
2525,717,72,1,36.33
2526,717,9,7,40.94
2527,717,69,8,27.15
2528,717,47,6,13.51
2529,718,82,4,13.05
2530,718,26,3,12.28
2531,718,38,10,35.46
2532,719,3,3,225.34
2533,719,40,9,16.42
2534,719,84,2,4.43
2535,719,86,10,8.96
2536,719,26,1,15.68
2537,720,49,3,9.57
2538,721,7,5,83.39
2539,721,40,9,20.13
2540,721,77,2,35.14
2541,721,84,8,5.23
2542,721,86,8,8.21
2543,721,91,5,50.78
2544,722,16,1,41.30
2545,722,89,9,5.74
2546,722,84,8,4.32
2547,722,61,8,40.15
2548,723,98,6,15.32
2549,723,5,9,50.45
2550,723,40,5,17.84
2551,723,22,3,19.36
2552,723,55,8,39.38
2553,723,29,4,44.26
2554,724,98,1,11.64
2555,724,60,8,14.49
2556,724,12,1,120.52
2557,724,84,6,4.34
2558,725,97,1,22.31
2559,725,98,8,14.93
2560,725,6,1,104.14
2561,725,82,4,13.67
2562,725,85,6,7.70
2563,725,58,10,31.31
2564,726,38,2,27.52
2565,726,40,3,17.18
2566,726,80,7,44.54
2567,726,60,4,17.77
2568,726,95,8,19.70
2569,727,24,3,134.39
2570,727,41,3,28.41
2571,728,40,4,18.45
2572,728,91,1,60.76
2573,728,69,4,32.47
2574,728,70,5,74.80
2575,729,40,9,17.98
2576,729,91,10,53.80
2577,729,86,6,8.06
2578,730,40,3,16.26
2579,731,89,7,6.17
2580,732,70,3,76.24
2581,732,40,4,18.54
2582,732,9,10,37.28
2583,732,48,7,67.64
2584,732,84,3,4.33
2585,733,24,3,137.55
2586,733,97,2,21.85
2587,733,52,6,12.68
2588,733,84,3,4.79
2589,734,98,2,12.49
2590,734,68,7,68.77
2591,734,19,3,75.23
2592,734,22,6,17.61
2593,734,60,10,17.81
2594,735,34,3,42.99
2595,735,36,5,16.16
2596,735,69,3,32.20
2597,735,86,7,6.72
2598,736,40,9,17.70
2599,737,68,2,74.03
2600,738,32,1,35.23
2601,738,16,10,31.16
2602,739,34,3,36.90
2603,739,67,3,52.20
2604,739,8,6,45.21
2605,739,87,9,10.88
2606,739,89,2,6.26
2607,740,42,2,108.52
2608,740,45,2,23.04
2609,740,46,5,21.78
2610,740,47,1,13.28
2611,740,23,5,54.30
2612,740,55,1,37.23
2613,741,84,9,4.25
2614,742,40,7,18.12
2615,742,58,5,37.35
2616,742,36,7,16.71
2617,742,47,2,14.08
2618,743,40,7,20.46
2619,743,47,3,14.33
2620,743,18,3,28.95
2621,743,29,2,40.74
2622,743,62,3,34.11
2623,744,33,10,28.68
2624,744,98,2,14.55
2625,744,38,10,27.33
2626,744,40,7,18.84
2627,744,53,10,67.93
2628,745,40,9,16.81
2629,745,72,4,31.26
2630,745,73,7,332.21
2631,745,12,3,102.07
2632,745,24,1,153.35
2633,746,40,3,17.33
2634,747,5,5,57.46
2635,747,40,9,17.61
2636,747,12,9,118.30
2637,747,58,6,38.17
2638,747,30,3,30.16
2639,748,58,1,37.06
2640,748,68,9,71.73
2641,748,63,3,21.53
2642,748,87,7,11.12
2643,749,89,4,6.06
2644,749,28,9,86.58
2645,750,32,2,32.61
2646,750,69,2,30.66
2647,750,86,9,8.81
2648,750,93,7,59.40
2649,750,94,8,17.68
2650,751,38,2,31.91
2651,752,98,9,12.08
2652,753,32,2,34.75
2653,753,34,9,43.34
2654,754,98,1,13.30
2655,754,40,8,18.59
2656,754,8,2,41.42
2657,754,79,7,26.33
2658,754,81,6,18.79
2659,754,30,3,32.71
2660,755,66,9,30.62
2661,756,89,4,6.55
2662,757,63,8,20.05
2663,758,73,10,305.78
2664,758,17,4,186.97
2665,758,40,5,19.41
2666,758,97,8,24.55
2667,759,80,3,42.18
2668,759,2,7,83.05
2669,760,73,10,321.75
2670,760,58,10,39.98
2671,760,86,3,8.67
2672,761,48,3,64.15
2673,761,40,4,18.21
2674,761,55,7,35.62
2675,762,66,8,26.46
2676,762,81,10,15.42
2677,762,83,10,2.39
2678,762,60,5,19.01
2679,762,93,8,45.29
2680,762,62,7,40.76
2681,763,1,8,52.38
2682,763,50,6,99.01
2683,763,3,10,210.74
2684,763,84,5,4.41
2685,764,98,10,12.10
2686,765,98,7,12.73
2687,765,40,9,20.57
2688,765,17,2,184.59
2689,765,50,5,124.16
2690,765,87,9,10.97
2691,766,40,10,18.05
2692,767,56,1,23.51
2693,767,68,3,68.87
2694,768,86,3,9.06
2695,769,40,1,19.78
2696,769,50,9,90.98
2697,769,43,9,57.47
2698,769,21,6,110.78
2699,770,33,5,27.04
2700,770,90,9,7.90
2701,770,13,10,53.58
2702,770,85,8,7.69
2703,770,58,2,33.10
2704,771,34,1,44.84
2705,771,99,4,27.41
2706,771,98,6,11.47
2707,771,40,7,20.49
2708,771,22,10,14.97
2709,772,2,5,74.57
2710,772,68,5,63.59
2711,772,98,4,14.53
2712,773,40,1,18.85
2713,773,98,8,13.41
2714,773,68,1,82.38
2715,773,95,9,22.66
2716,774,24,4,149.93
2717,774,91,2,52.59
2718,774,4,5,19.87
2719,774,85,5,8.45
2720,775,18,6,33.27
2721,775,60,9,18.84
2722,775,5,7,59.00
2723,776,25,3,16.79
2724,776,98,6,11.77
2725,776,42,7,99.91
2726,777,98,2,14.90
2727,777,19,6,85.42
2728,777,84,5,4.34
2729,777,29,1,47.15
2730,778,42,6,97.78
2731,778,53,4,63.43
2732,778,55,6,35.60
2733,779,12,4,96.16
2734,779,86,8,7.39
2735,780,98,6,12.50
2736,781,74,10,10.73
2737,781,13,4,45.34
2738,782,89,8,6.76
2739,782,18,3,30.66
2740,782,12,8,109.48
2741,782,29,7,47.99
2742,783,40,6,18.08
2743,783,58,3,36.41
2744,783,38,5,28.23
2745,784,40,6,20.45
2746,784,70,2,72.17
2747,785,6,1,123.86
2748,785,40,10,18.33
2749,785,8,8,36.18
2750,785,42,5,95.12
2751,785,11,6,63.52
2752,786,33,8,26.73
2753,786,40,10,16.86
2754,786,80,10,36.99
2755,786,84,5,4.67
2756,786,87,10,9.42
2757,786,90,6,6.80
2758,787,58,2,32.66
2759,787,54,7,54.10
2760,788,90,4,6.48
2761,789,58,3,36.94
2762,789,86,1,7.68
2763,790,97,8,28.17
2764,790,9,4,42.33
2765,790,52,9,9.55
2766,790,58,6,35.06
2767,790,28,6,81.76
2768,791,72,4,35.78
2769,791,18,4,37.94
2770,792,56,6,27.11
2771,792,84,8,4.62
2772,792,86,5,7.08
2773,792,6,8,124.49
2774,793,80,7,38.77
2775,794,43,5,72.67
2776,794,60,7,15.04
2777,795,60,7,17.14
2778,795,93,6,48.60
2779,796,62,1,40.77
2780,797,34,6,46.37
2781,797,2,2,69.79
2782,797,5,7,53.01
2783,797,6,5,117.24
2784,797,40,3,21.61
2785,797,60,7,17.26
2786,798,56,10,25.24
2787,798,81,10,18.62
2788,798,57,3,14.52
2789,799,97,9,26.35
2790,799,66,9,23.75
2791,799,42,10,103.89
2792,799,84,3,4.06
2793,799,54,10,46.35
2794,800,80,3,43.70
2795,800,87,9,9.45
2796,800,62,10,35.89
2797,800,95,8,24.39
2798,801,50,10,121.76
2799,802,32,3,33.55
2800,802,98,7,13.49
2801,802,40,2,22.08
2802,802,84,4,4.11
2803,802,86,4,8.20
2804,803,11,8,58.95
2805,803,17,2,185.96
2806,803,82,6,11.61
2807,803,55,1,35.34
2808,803,87,10,10.85
2809,804,65,1,20.64
2810,804,97,3,24.72
2811,804,98,7,13.65
2812,804,77,10,40.33
2813,804,16,6,33.04
2814,804,25,6,13.39
2815,805,69,1,32.28
2816,805,82,2,13.46
2817,805,50,4,94.50
2818,805,84,2,5.16
2819,805,55,9,29.17
2820,805,31,10,31.11
2821,806,40,1,16.39
2822,806,18,6,35.45
2823,806,68,2,80.36
2824,806,77,2,39.55
2825,807,40,3,16.51
2826,808,33,9,32.24
2827,808,50,7,107.18
2828,808,45,3,23.00
2829,809,72,4,37.64
2830,809,10,10,13.38
2831,809,56,1,20.94
2832,809,61,9,46.88
2833,810,98,5,12.83
2834,810,47,4,12.85
2835,810,87,6,8.77
2836,811,34,2,39.11
2837,811,53,5,57.77
2838,811,86,10,7.23
2839,811,30,3,25.37
2840,812,97,7,26.54
2841,812,3,6,193.41
2842,812,52,5,12.78
2843,812,24,2,129.29
2844,812,29,5,46.21
2845,813,9,2,35.63
2846,813,74,8,10.01
2847,813,46,6,24.70
2848,814,66,2,25.85
2849,814,5,9,44.70
2850,814,40,3,19.45
2851,814,86,4,7.83
2852,814,90,3,6.34
2853,814,94,4,19.60
2854,815,40,5,17.70
2855,815,89,9,5.87
2856,815,90,4,8.11
2857,815,19,4,84.97
2858,816,60,1,16.86
2859,817,40,1,21.34
2860,817,97,3,26.34
2861,817,82,5,12.51
2862,817,54,9,61.02
2863,818,40,4,21.31
2864,818,90,6,8.29
2865,818,84,8,4.79
2866,818,82,8,11.06
2867,819,49,1,12.02
2868,820,98,1,14.75
2869,820,99,4,28.99
2870,820,82,9,12.85
2871,820,84,9,5.33
2872,820,85,9,7.45
2873,820,86,6,7.78
2874,821,34,1,35.83
2875,821,45,10,21.98
2876,821,48,6,71.05
2877,821,83,7,2.22
2878,821,86,3,9.02
2879,822,5,3,48.41
2880,822,40,4,21.35
2881,822,18,10,37.61
2882,822,19,6,70.44
2883,822,25,3,15.15
2884,823,40,1,17.83
2885,824,75,10,11.52
2886,825,40,1,20.03
2887,825,42,10,100.22
2888,825,84,3,4.45
2889,825,86,5,6.97
2890,825,24,8,145.97
2891,825,58,9,30.46
2892,826,42,3,93.68
2893,826,98,2,12.03
2894,826,22,5,19.78
2895,826,39,3,12.54
2896,827,72,3,38.86
2897,827,2,2,76.09
2898,827,86,10,7.94
2899,828,4,9,21.76
2900,829,42,8,97.93
2901,829,2,3,82.88
2902,829,12,3,90.33
2903,829,6,1,121.31
2904,830,40,6,16.56
2905,830,42,9,87.27
2906,830,77,1,36.49
2907,830,84,8,4.49
2908,830,85,1,7.71
2909,831,12,6,96.55
2910,832,98,1,14.46
2911,832,3,3,208.78
2912,832,12,2,93.79
2913,832,50,7,97.29
2914,832,63,9,20.69
2915,833,29,5,40.86
2916,833,68,5,68.63
2917,833,93,2,56.58
2918,833,54,2,62.04
2919,834,1,4,45.68
2920,834,98,3,13.00
2921,834,52,5,12.47
2922,834,85,3,6.98
2923,834,25,3,13.85
2924,835,68,6,61.71
2925,836,33,3,30.88
2926,836,60,1,18.84
2927,837,40,1,18.41
2928,837,48,3,57.06
2929,837,82,6,12.18
2930,837,87,4,9.50
2931,837,93,8,59.56
2932,838,10,3,11.92
2933,838,51,6,20.46
2934,838,77,6,39.23
2935,838,86,6,8.07
2936,839,42,2,85.29
2937,840,98,7,12.00
2938,840,69,7,31.00
2939,840,40,5,22.15
2940,840,87,9,10.83
2941,840,60,5,18.48
2942,841,56,4,23.72
2943,841,58,1,35.38
2944,841,84,9,5.34
2945,841,95,5,21.79
2946,842,40,2,19.51
2947,842,56,2,27.98
2948,842,34,8,42.03
2949,842,86,10,7.34
2950,843,40,10,16.44
2951,843,11,9,68.89
2952,844,98,4,13.93
2953,844,43,4,69.71
2954,845,56,1,27.73
2955,845,58,2,35.84
2956,845,40,9,17.49
2957,846,40,3,17.15
2958,846,89,8,5.39
2959,846,22,3,18.13
2960,846,47,6,14.56
2961,847,8,9,35.20
2962,847,1,5,47.55
2963,847,33,7,30.78
2964,848,16,10,37.23
2965,848,1,2,57.28
2966,848,34,7,37.88
2967,848,57,1,16.57
2968,849,65,3,22.96
2969,849,98,4,14.18
2970,849,42,10,109.74
2971,849,82,10,13.18
2972,849,87,10,10.81
2973,850,42,6,97.79
2974,851,58,9,39.80
2975,851,11,5,62.58
2976,851,87,1,9.73
2977,852,3,10,205.15
2978,853,33,8,26.27
2979,853,40,2,16.64
2980,853,77,2,35.82
2981,853,47,10,12.30
2982,853,94,6,20.03
2983,854,98,6,11.33
2984,854,40,4,17.37
2985,854,82,7,11.62
2986,854,87,6,8.59
2987,854,55,10,33.14
2988,854,30,5,30.66
2989,855,89,3,5.83
2990,855,74,2,10.29
2991,855,60,3,14.18
2992,856,91,9,57.32
2993,856,77,9,40.17
2994,856,86,3,6.99
2995,857,1,6,42.19
2996,857,34,2,41.11
2997,857,98,6,13.38
2998,857,40,8,21.61
2999,857,42,6,88.21
3000,857,48,4,65.57
3001,858,40,5,16.24
3002,858,100,10,23.32
3003,858,98,9,11.68
3004,858,34,9,46.94
3005,859,65,6,23.98
3006,859,98,5,13.67
3007,859,40,7,20.16
3008,859,72,1,32.36
3009,859,84,10,4.07
3010,859,58,1,32.10
3011,860,11,9,65.34
3012,860,3,2,176.65
3013,860,47,3,11.11
3014,861,18,7,35.92
3015,861,99,2,27.63
3016,862,3,6,227.14
3017,862,95,7,18.28
3018,863,94,5,22.25
3019,863,82,1,11.75
3020,863,34,5,47.21
3021,863,86,3,8.24
3022,864,33,2,32.78
3023,864,66,6,27.96
3024,864,42,6,88.49
3025,864,46,4,21.57
3026,865,98,6,11.97
3027,865,100,3,28.99
3028,865,40,3,21.13
3029,865,11,1,61.96
3030,865,87,7,10.12
3031,865,58,7,38.10
3032,866,89,2,5.54
3033,866,98,10,15.33
3034,866,84,7,5.30
3035,867,64,3,33.40
3036,867,40,4,19.63
3037,867,47,1,12.48
3038,867,52,2,10.99
3039,867,89,5,6.53
3040,868,98,4,12.43
3041,868,100,5,25.19
3042,868,40,7,20.53
3043,868,18,2,33.94
3044,868,58,6,31.85
3045,869,38,5,36.06
3046,869,40,2,20.98
3047,869,47,2,14.15
3048,869,81,10,18.32
3049,869,26,4,14.26
3050,869,60,2,16.72
3051,870,38,10,29.78
3052,870,40,9,20.91
3053,870,47,9,14.60
3054,870,22,2,18.77
3055,870,89,5,6.01
3056,871,100,2,22.74
3057,871,45,1,23.40
3058,871,84,3,4.26
3059,871,89,6,6.55
3060,871,58,5,33.66
3061,872,84,1,4.26
3062,873,75,10,9.91
3063,874,98,9,14.00
3064,874,34,1,39.61
3065,874,76,1,16.70
3066,874,47,4,15.11
3067,874,21,8,87.72
3068,874,86,10,7.98
3069,875,98,5,11.34
3070,875,4,8,26.25
3071,875,10,4,15.42
3072,875,85,8,6.54
3073,875,61,10,48.60
3074,876,82,7,14.01
3075,876,58,3,40.14
3076,876,83,6,2.66
3077,876,5,10,55.38
3078,877,77,10,32.85
3079,878,97,2,26.82
3080,878,98,8,12.15
3081,878,40,6,18.20
3082,878,51,2,22.27
3083,878,89,3,5.06
3084,878,58,8,36.45
3085,879,7,2,67.34
3086,879,82,2,14.25
3087,879,52,9,11.04
3088,879,84,2,5.02
3089,879,61,8,49.05
3090,880,32,10,34.61
3091,880,18,7,34.85
3092,881,58,4,35.63
3093,881,84,7,4.04
3094,881,53,2,67.34
3095,882,29,1,44.83
3096,883,98,5,12.00
3097,883,4,5,24.42
3098,883,77,3,32.12
3099,883,51,7,20.06
3100,883,84,3,5.42
3101,883,58,2,41.11
3102,884,42,6,92.94
3103,884,60,5,18.28
3104,884,69,8,29.63
3105,884,84,8,4.01
3106,885,98,3,15.22
3107,885,70,1,71.86
3108,885,8,7,44.61
3109,885,18,3,37.61
3110,885,60,1,15.89
3111,885,63,1,20.14
3112,886,5,9,59.64
3113,886,31,3,38.26
3114,887,73,4,308.27
3115,887,74,5,9.87
3116,887,87,5,10.22
3117,888,3,2,218.52
3118,888,8,6,45.63
3119,888,40,1,21.33
3120,888,47,6,11.60
3121,888,16,7,41.14
3122,889,99,7,33.99
3123,889,83,4,2.63
3124,889,76,10,16.86
3125,889,77,4,39.63
3126,890,40,5,21.10
3127,890,58,7,40.45
3128,890,12,3,97.08
3129,891,89,8,5.25
3130,891,84,6,4.35
3131,891,86,2,7.41
3132,891,55,2,30.55
3133,892,40,10,18.39
3134,892,34,2,41.07
3135,892,12,5,99.80
3136,892,95,1,19.26
3137,893,34,6,40.26
3138,893,42,7,104.80
3139,893,50,8,116.57
3140,893,84,6,4.20
3141,893,86,2,6.78
3142,893,23,4,47.86
3143,894,86,6,7.77
3144,895,82,8,13.49
3145,895,53,1,69.53
3146,895,100,8,24.42
3147,895,85,4,7.04
3148,896,2,8,73.75
3149,896,47,7,13.76
3150,896,86,10,6.74
3151,896,55,5,30.94
3152,896,29,7,52.18
3153,897,98,7,11.47
3154,897,40,3,18.73
3155,897,30,7,25.07
3156,897,57,3,16.02
3157,897,58,2,35.55
3158,897,94,4,21.92
3159,898,33,3,28.36
3160,898,58,3,34.19
3161,898,97,9,23.48
3162,899,62,1,41.98
3163,899,46,9,23.60
3164,899,77,9,40.26
3165,899,86,10,9.08
3166,900,1,10,52.40
3167,900,34,8,44.63
3168,900,7,7,66.72
3169,900,40,6,20.63
3170,900,42,8,99.45
3171,900,84,5,4.63
3172,901,40,6,20.26
3173,902,81,6,17.38
3174,902,49,3,10.18
3175,902,93,2,51.49
3176,902,55,1,35.45
3177,903,58,3,31.81
3178,903,86,7,7.80
3179,904,32,2,29.85
3180,904,98,2,11.73
3181,904,7,6,81.52
3182,904,50,8,112.44
3183,904,86,2,7.67
3184,904,28,2,88.70
3185,905,24,9,134.38
3186,905,42,9,93.60
3187,905,84,6,4.33
3188,905,93,2,47.16
3189,906,98,3,12.07
3190,906,2,10,84.17
3191,906,60,1,18.01
3192,906,85,5,6.51
3193,907,40,1,21.15
3194,907,69,1,29.86
3195,908,49,1,12.00
3196,909,10,8,15.91
3197,909,85,1,8.38
3198,910,72,3,33.33
3199,910,98,8,13.03
3200,910,40,5,17.25
3201,911,89,8,6.08
3202,911,60,4,16.13
3203,911,47,1,14.77
3204,911,87,10,10.22
3205,912,82,6,13.50
3206,913,8,9,42.99
3207,913,91,10,50.84
3208,913,63,10,18.47
3209,914,18,8,38.63
3210,914,74,2,8.66
3211,915,18,6,32.25
3212,915,94,5,20.63
3213,916,68,8,80.31
3214,916,7,9,82.15
3215,916,77,6,37.18
3216,916,49,10,12.32
3217,916,86,10,7.83
3218,917,64,7,33.27
3219,917,1,6,53.35
3220,917,42,1,104.25
3221,917,47,9,11.69
3222,917,49,2,9.05
3223,917,89,3,6.08
3224,918,5,4,49.03
3225,918,10,5,14.56
3226,918,42,10,89.18
3227,918,86,10,8.88
3228,918,30,3,27.08
3229,919,98,4,15.33
3230,919,26,1,13.65
3231,919,38,6,27.97
3232,920,98,6,12.71
3233,920,34,1,44.94
3234,920,40,7,17.50
3235,920,17,9,172.50
3236,920,85,5,8.19
3237,920,93,4,55.78
3238,921,43,7,57.14
3239,921,84,9,4.18
3240,921,87,10,8.58
3241,921,24,9,155.19
3242,921,30,4,34.34
3243,922,18,5,38.36
3244,923,91,10,58.58
3245,923,12,10,101.50
3246,923,7,3,76.06
3247,924,18,8,30.72
3248,925,40,1,17.10
3249,925,42,10,92.98
3250,925,53,5,71.83
3251,925,31,10,36.85
3252,926,40,2,22.10
3253,926,95,3,22.20
3254,927,48,3,67.27
3255,927,74,5,10.98
3256,927,12,3,104.18
3257,927,42,9,101.63
3258,928,97,8,25.17
3259,928,38,4,34.46
3260,928,74,10,8.19
3261,928,13,9,54.27
3262,928,94,6,22.19
3263,928,95,5,24.17
3264,929,30,2,31.58
3265,930,72,5,34.72
3266,930,89,3,5.41
3267,930,40,2,16.74
3268,931,57,10,14.86
3269,931,34,3,40.59
3270,931,87,10,9.33
3271,932,42,3,107.49
3272,932,82,9,14.35
3273,933,65,2,21.11
3274,933,34,1,42.27
3275,933,69,9,28.70
3276,933,73,1,295.43
3277,933,86,7,7.69
3278,934,33,6,29.10
3279,934,34,10,35.84
3280,934,26,3,16.29
3281,934,60,9,15.64
3282,934,31,7,37.13
3283,935,58,6,39.02
3284,935,66,9,28.92
3285,935,7,9,66.54
3286,936,40,8,18.78
3287,936,98,3,11.85
3288,937,81,8,16.10
3289,938,68,4,69.69
3290,938,84,6,5.27
3291,939,58,2,30.24
3292,939,42,6,97.53
3293,939,43,7,68.58
3294,939,84,5,4.23
3295,939,89,9,5.86
3296,939,26,10,13.89
3297,940,91,3,61.39
3298,940,68,5,67.00
3299,940,12,10,91.36
3300,941,2,1,82.85
